Address,City,Price,Bedroom,Bathroom,Floors,Parking,Face,Year,Area,Road Width,Road Type,Build Area,Amenities,Pricepersqft
Other,Lalitpur,2600000,0,0,3.0,0,South,2074.0,4107.0,26.0,None,4107.0,0,633.0654979303628
Bhaisepati,Lalitpur,2600000,0,0,3.0,0,North,2074.0,1711.25,13.0, Soil Stabilized,1711.25,0,1519.3571950328708
Other,Kathmandu,400000,0,0,3.0,0,South East,2074.0,10952.0,13.0,None,10952.0,0,36.52300949598247
Other,Lalitpur,600000,0,0,3.0,0,East,2074.0,21904.0,20.0,None,21904.0,0,27.39225712198685
Other,Kathmandu,65000000,5,6,3.0,0,North West,2074.0,4107.0,13.0,None,4107.0,0,15826.637448259069
Other,Kathmandu,28000000,6,4,3.0,0,South,2074.0,2224.625,13.0,None,2224.625,0,12586.390964769344
Chabahil,Kathmandu,500000,0,0,3.0,0,North,2074.0,300.0,13.0, Blacktopped,300.0,0,1666.6666666666667
Sitapaila,Kathmandu,23000000,4,3,3.0,0,South,2074.0,9003.25,20.0,None,9003.25,5,2554.633049176686
Other,Lalitpur,35000000,5,4,3.0,0,South,2074.0,1026.75,20.0,None,1026.75,6,34088.1421962503
Bhaisepati,Lalitpur,70000000,5,5,3.0,4,South West,2074.0,3422.5,13.0,None,3422.5,21,20452.885317750184
Budhanilkantha,Kathmandu,80000000,6,7,3.0,4,South East,2074.0,5048.1875,13.0,None,5320.0,0,15847.271916900869
Imadol,Lalitpur,22500000,7,4,3.0,0,South West,2074.0,1129.425,13.0,None,1129.425,0,19921.641543263166
Other,Lalitpur,60000000,5,5,3.0,0,South,2074.0,3422.5,20.0,None,3422.5,6,17531.044558071586
Other,Pokhara,170000000,5,8,3.0,0,East,2074.0,10952.0,26.24672,None,10952.0,6,15522.27903579255
Other,Kathmandu,2500000,0,0,3.0,0,South East,2074.0,200.0,0.0,None,200.0,0,12500.0
Other,Kathmandu,22700000,5,2,3.0,0,West,2074.0,1197.875,12.0, Gravelled,1197.875,6,18950.22435562976
Basundhara,Kathmandu,19800000,9,0,3.0,0,South East,2074.0,1197.875,12.0, Gravelled,1197.875,6,16529.270583324636
Other,Kathmandu,33500000,7,3,3.0,0,East,2074.0,2053.5,14.0, Soil Stabilized,2053.5,6,16313.610908205503
Kapan,Kathmandu,850000,0,0,3.0,0,North,2074.0,200.0,0.0,None,200.0,0,4250.0
Other,Kathmandu,2500000,0,0,3.0,0,North,2074.0,300.0,0.0,None,300.0,0,8333.333333333334
Other,Kathmandu,52500000,0,0,3.0,0,West,2074.0,1711.25,0.0,None,1711.25,7,30679.327976625274
Other,Kathmandu,630000,0,0,3.0,0,South East,2074.0,250.0,0.0,None,250.0,0,2520.0
Other,Lalitpur,15100000,0,0,2.0,0,North,2074.0,1095.2,0.0,None,1095.2,5,13787.436084733381
Budhanilkantha,Kathmandu,25000000,6,4,3.0,3,West,2074.0,1540.125,13.0, Soil Stabilized,1540.125,6,16232.448664881098
Sitapaila,Kathmandu,17000000,4,4,3.0,0,North,2074.0,1060.975,0.0,None,1060.975,6,16022.997714366504
Imadol,Lalitpur,1700000,0,0,3.0,0,South,2074.0,1200.0,0.0,None,1200.0,0,1416.6666666666667
Jorpati,Kathmandu,3500000,0,0,3.0,0,South,2074.0,1000.0,0.0,None,1000.0,0,3500.0
Samakhusi,Kathmandu,25500000,5,2,3.0,2,North,2074.0,4672.75,0.0,None,4672.75,6,5457.171900914879
Other,Lalitpur,600000,0,0,3.0,0,South West,2074.0,200.0,0.0,None,200.0,0,3000.0
Other,Kathmandu,22500000,0,0,3.0,0,North,2074.0,1197.875,0.0,None,1197.875,6,18783.26202650527
Samakhusi,Kathmandu,34500000,10,0,3.0,0,South,2074.0,1437.45,19.68504,None,1437.45,7,24000.83481164562
Other,Kathmandu,2000000,0,0,3.0,0,North,2074.0,250.0,0.0,None,250.0,0,8000.0
Other,Kathmandu,750000,0,0,3.0,0,North,2074.0,200.0,0.0,None,200.0,1,3750.0
Other,Kathmandu,300000,0,0,3.0,0,East,2074.0,150.0,0.0,None,150.0,0,2000.0
Samakhusi,Kathmandu,550000,0,0,3.0,0,East,2074.0,250.0,0.0,None,250.0,1,2200.0
Basundhara,Kathmandu,4500000,0,0,3.0,0,North,2074.0,15161.75,12.0,None,15161.75,0,296.7995119296915
Other,Kathmandu,2100000,0,0,3.0,0,North West,2074.0,2053.5,22.0,None,2053.5,0,1022.6442658875092
Other,Bhaktapur,2500000,0,0,3.0,0,North,2074.0,14359.5,20.0,None,14359.5,0,174.1007695254013
Other,Kathmandu,4000000,0,0,3.0,0,South,2074.0,1711.25,20.0,None,1711.25,0,2337.472607742878
Kapan,Kathmandu,450000,0,0,3.0,0,East,2074.0,150.0,0.0,None,150.0,0,3000.0
Jorpati,Kathmandu,1200000,0,0,3.0,0,South,2074.0,200.0,0.0,None,200.0,0,6000.0
Other,Kathmandu,400000,0,0,3.0,0,East,2074.0,300.0,0.0,None,300.0,0,1333.3333333333333
Other,Kathmandu,750000,0,0,3.0,0,North,2074.0,500.0,0.0,None,500.0,1,1500.0
Other,Kathmandu,3500000,0,0,3.0,0,North,2074.0,500.0,0.0,None,500.0,0,7000.0
Other,Lalitpur,1500000,0,0,3.0,0,West,2074.0,600.0,0.0,None,600.0,1,2500.0
Other,Kathmandu,1300000,0,0,3.0,0,North East,2074.0,800.0,0.0,None,800.0,1,1625.0
Other,Kathmandu,600000,0,0,3.0,0,South,2074.0,150.0,0.0,None,150.0,0,4000.0
Other,Lalitpur,600000,0,0,3.0,0,South East,2074.0,500.0,0.0,None,500.0,0,1200.0
Samakhusi,Kathmandu,650000,0,0,3.0,0,South,2074.0,1000.0,0.0,None,1000.0,0,650.0
Other,Kathmandu,450000,0,0,3.0,0,North,2074.0,500.0,0.0,None,500.0,0,900.0
Other,Kathmandu,450000,0,0,3.0,0,South East,2074.0,1200.0,0.0,None,1200.0,0,375.0
Other,Kathmandu,500000,0,0,3.0,0,South East,2074.0,200.0,0.0,None,200.0,0,2500.0
Other,Kathmandu,52500000,5,4,3.0,4,South,2074.0,5133.75,13.0, Gravelled,5133.75,9,10226.442658875092
Other,Lalitpur,1700000,0,0,3.0,0,South West,2074.0,1711.25,20.0,None,1711.25,0,993.4258582907231
Other,Kathmandu,2100000,0,0,3.0,0,South East,2074.0,1026.75,20.0,None,1026.75,0,2045.2885317750183
Other,Kathmandu,6000000,0,0,3.0,0,South,2074.0,1500.0,0.0,None,1500.0,2,4000.0
Other,Lalitpur,5860000,0,0,3.0,0,South West,2074.0,1372.0,26.24672, Gravelled,1372.0,0,4271.137026239067
Other,Kathmandu,3400000,0,0,3.0,0,North,2074.0,2395.75,20.0,None,2395.75,0,1419.179797558176
Other,Kathmandu,20500000,7,5,3.0,0,South East,2074.0,1711.25,14.0, Gravelled,1711.25,8,11979.54711468225
Other,Kathmandu,5700000,0,0,3.0,0,East,2074.0,9001.25,24.0,None,9001.25,0,633.2453825857519
Bhaisepati,Lalitpur,39077000,4,4,3.0,1,South,2076.0,10028.0,16.0, Concrete,10028.0,7,3896.788990825688
Other,Lalitpur,37500000,6,5,4.0,0,South West,2074.0,5698.5,13.0,None,5698.5,0,6580.679126085812
Other,Kathmandu,31000000,8,3,4.0,1,South West,2074.0,1369.0,14.0, Gravelled,1369.0,6,22644.26588750913
Other,Lalitpur,27000000,5,3,3.0,0,West,2074.0,4673.75,22.0, Blacktopped,4673.75,5,5776.9457074083975
Other,Lalitpur,21500000,0,0,3.0,0,South West,2074.0,8659.0,10.0,None,8659.0,5,2482.9657004273013
Other,Bhaktapur,25500000,0,0,4.0,0,South West,2074.0,1711.25,10.0,None,1711.25,5,14901.387874360847
Budhanilkantha,Kathmandu,2400000,0,0,3.0,0,East,2074.0,2053.5,20.0, Gravelled,2053.5,0,1168.736303871439
Other,Lalitpur,40000000,4,2,3.0,2,East,2074.0,2738.0,20.0,None,2738.0,6,14609.203798392988
Samakhusi,Kathmandu,3300000,0,0,3.0,0,South West,2074.0,3422.5,10.0, Concrete,3422.5,0,964.2074506939372
Kapan,Kathmandu,20000000,0,0,3.0,0,East,2074.0,1437.45,12.0, Gravelled,1437.45,7,13913.52742704094
Tokha,Kathmandu,32500000,0,0,3.0,0,East,2074.0,12990.5,13.0, Gravelled,12990.5,6,2501.8282591124284
Budhanilkantha,Kathmandu,45000000,0,0,3.0,0,East,2074.0,2738.0,20.0, Gravelled,2738.0,6,16435.35427319211
Budhanilkantha,Kathmandu,21500000,4,3,3.0,0,West,2074.0,1369.0,13.12336, Blacktopped,1369.0,5,15704.894083272462
Budhanilkantha,Kathmandu,1200000,0,0,3.0,0,South East,2074.0,3764.75,13.0, Soil Stabilized,3764.75,0,318.7462646922106
Budhanilkantha,Kathmandu,600000,0,0,3.0,0,South East,2074.0,14374.5,20.0, Soil Stabilized,14374.5,0,41.74058228112282
Other,Others,2200000,0,0,3.0,0,North,2074.0,23137.0,20.0, Gravelled,23137.0,0,95.08579331806197
Other,Kathmandu,3300000,0,0,3.0,0,South,2074.0,1369.0,20.0, Soil Stabilized,1369.0,0,2410.518626734843
Other,Lalitpur,1500000,0,0,3.0,0,South East,2074.0,66314.36,20.0, Gravelled,66314.36,0,22.61953519569517
Other,Kathmandu,70000000,0,0,3.0,5,South,2074.0,5476.0,20.0, Blacktopped,5476.0,7,12783.053323593864
Budhanilkantha,Kathmandu,47500000,0,0,3.0,4,West,2074.0,2738.0,16.0, Gravelled,2738.0,7,17348.42951059167
Other,Lalitpur,3500000,0,0,3.0,0,North,2074.0,6845.0,13.0, Blacktopped,6845.0,0,511.3221329437546
Other,Pokhara,12500000,0,0,3.0,0,North,2074.0,1711.461754,20.0, Blacktopped,1711.461754,2,7303.698122838683
Baluwatar,Kathmandu,25000000,3,3,3.0,0,South East,2074.0,1800.0,0.0,None,1800.0,6,13888.888888888889
Other,Kathmandu,45000000,4,4,3.0,0,North East,2074.0,3700.0,0.0,None,3700.0,4,12162.162162162162
Other,Kathmandu,35000000,3,3,3.0,0,South East,2074.0,2450.0,0.0,None,2450.0,6,14285.714285714286
Other,Kathmandu,400000,0,0,3.0,0,South,2074.0,16428.0,20.0, Soil Stabilized,16428.0,0,24.348672997321646
Other,Kathmandu,3700000,0,0,3.0,0,South,2074.0,7187.25,18.0,None,7187.25,0,514.8005148005147
Jorpati,Kathmandu,11400000,0,0,1.0,0,South,2074.0,1026.75,13.0, Gravelled,1026.75,5,11102.99488677867
Chabahil,Kathmandu,11400000,0,0,3.0,0,South,2074.0,7975.5,10.0, Soil Stabilized,7975.5,6,1429.377468497273
Other,Kathmandu,4000000,0,0,3.0,0,South East,2074.0,6845.0,13.0,None,6845.0,0,584.3681519357195
Kapan,Kathmandu,1750000,0,0,3.0,0,South,2074.0,1026.75,32.0, Soil Stabilized,1026.75,0,1704.4071098125153
Baluwatar,Kathmandu,4800000,0,0,3.0,0,East,2074.0,2738.0,15.0,None,2738.0,0,1753.1044558071585
Jorpati,Kathmandu,12000000,4,0,1.0,0,East,2074.0,1095.2,12.0, Soil Stabilized,1095.2,0,10956.90284879474
Other,Bhaktapur,366666,0,0,3.0,0,South,2074.0,1026.75,13.0, Soil Stabilized,1026.75,0,357.1132213294375
Other,Kathmandu,180000000,0,0,3.0,0,South East,2074.0,19166.0,13.0,None,19166.0,9,9391.631013252634
Other,Kathmandu,1500000,0,0,3.0,0,East,2074.0,11962.75,20.0,None,11962.75,0,125.3892290652233
Budhanilkantha,Kathmandu,2700000,0,0,3.0,0,South,2074.0,1437.45,12.0, Soil Stabilized,1437.45,0,1878.326202650527
Other,Bhaktapur,1050000,0,0,3.0,0,South East,2074.0,4791.5,20.0, Soil Stabilized,4791.5,0,219.1380569758948
Other,Lalitpur,14500000,10,0,3.0,4,East,2074.0,1060.975,10.0,None,1060.975,6,13666.674521077312
Other,Kathmandu,36500000,3,4,3.0,0,North East,2074.0,1369.0,13.0,None,1369.0,6,26661.796932067202
Kapan,Kathmandu,1300000,0,0,3.0,0,South,2074.0,1369.0,8.0, Soil Stabilized,1369.0,0,949.5982468955442
Bhangal,Kathmandu,2000000,0,0,3.0,0,South East,2074.0,3080.25,16.0, Blacktopped,3080.25,0,649.2979465952438
Other,Kathmandu,1400000,0,0,3.0,0,East,2074.0,1369.0,10.0, Soil Stabilized,1369.0,0,1022.6442658875092
Kapan,Kathmandu,24000000,7,0,3.0,4,South,2074.0,1369.0,16.0, Soil Stabilized,1369.0,6,17531.044558071586
Kapan,Kathmandu,20400000,11,0,3.0,4,South,2074.0,1369.0,20.0, Blacktopped,1369.0,6,14901.387874360847
Other,Pokhara,27000000,0,0,2.0,0,South East,2074.0,1540.125,20.0,None,1540.125,0,17531.044558071586
Other,Pokhara,30000000,0,0,3.0,0,North East,2074.0,1369.0,20.0,None,1369.0,0,21913.80569758948
Other,Pokhara,35000000,0,0,4.0,0,North West,2074.0,2395.75,15.0,None,2395.75,0,14609.203798392988
Kapan,Kathmandu,700000,0,0,3.0,0,South,2074.0,1437.45,32.0, Soil Stabilized,1437.45,0,486.9734599464329
Other,Lalitpur,1400000,0,0,3.0,0,North,2074.0,12307.0,13.0,None,12307.0,0,113.75639879743235
Kapan,Kathmandu,1100000,0,0,3.0,0,South,2074.0,1095.2,20.0, Soil Stabilized,1095.2,0,1004.3827611395178
Other,Kathmandu,16000000,7,6,5.0,4,South East,2074.0,1060.975,14.0, Gravelled,1060.975,7,15080.468437050828
Kapan,Kathmandu,2700000,0,0,3.0,0,South,2074.0,1369.0,20.0, Soil Stabilized,1369.0,0,1972.2425127830534
Other,Lalitpur,9000000,4,1,1.0,0,West,2074.0,1095.2,10.0, Soil Stabilized,1095.2,2,8217.677136596056
Tokha,Kathmandu,13000000,2,1,3.0,0,West,2074.0,1369.0,15.0, Soil Stabilized,1369.0,4,9495.982468955443
Other,Kathmandu,1800000,0,0,3.0,0,West,2074.0,2053.5,26.0, Soil Stabilized,2053.5,0,876.5522279035793
Other,Kathmandu,1600000,0,0,3.0,0,West,2074.0,1369.0,26.0, Soil Stabilized,1369.0,0,1168.736303871439
Other,Pokhara,25000000,0,0,3.0,0,South East,2074.0,1711.25,20.0, Gravelled,1711.25,5,14609.203798392988
Other,Bhaktapur,1800000,0,0,3.0,0,South,2074.0,1095.2,20.0,None,1095.2,0,1643.535427319211
Basundhara,Kathmandu,19500000,3,3,3.0,1,South East,2075.0,11619.5,12.0, Paved,11619.5,7,1678.2133482507854
Kapan,Kathmandu,17000000,4,3,3.0,4,East,2074.0,1095.2,13.0, Blacktopped,1095.2,5,15522.279035792548
Other,Kathmandu,38000000,10,0,3.0,3,South,2074.0,2395.75,10.0,None,2395.75,5,15861.421266826672
Kapan,Kathmandu,20000000,1,1,3.0,1,West,2075.0,8316.75,13.0,None,8316.75,7,2404.7855231911503
Other,Lalitpur,25000000,3,3,2.0,1,South West,2074.0,9001.25,0.0,None,9001.25,9,2777.392028884877
Other,Nawalparasi,100000,0,0,3.0,0,West,2074.0,311.15,20.0,None,311.15,0,321.3883978788366
Other,Nawalparasi,550000,0,0,3.0,0,West,2074.0,16332.0,20.0,None,16332.0,0,33.676218466813616
Other,Nawalparasi,1000000,0,0,3.0,0,South,2074.0,35386.0,20.0,None,35386.0,0,28.259763748375065
Other,Nawalparasi,300000,0,0,3.0,0,West,2074.0,6805.0,20.0,None,6805.0,0,44.0852314474651
Other,Nawalparasi,1300000,0,0,3.0,0,West,2074.0,12249.0,20.0, Gravelled,12249.0,0,106.13111274389746
Other,Nawalparasi,260000,0,0,3.0,0,West,2074.0,1711.25,20.0, Gravelled,1711.25,0,151.93571950328706
Other,Others,25000000,10,4,3.0,0,East,2074.0,155.575,20.0, Gravelled,155.575,6,160694.1989394183
Other,Nawalparasi,125000,0,0,3.0,0,West,2074.0,466.725,20.0, Gravelled,466.725,0,267.82366489903046
Other,Nawalparasi,2200000,0,0,3.0,0,West,2074.0,2722.0,20.0, Soil Stabilized,2722.0,0,808.2292432035268
Other,Nawalparasi,1700000,0,0,3.0,0,West,2074.0,222.25,20.0, Gravelled,222.25,0,7649.04386951631
Other,Kathmandu,17500000,6,2,3.0,1,North,2074.0,8316.75,12.0,None,8316.75,5,2104.1873327922567
Samakhusi,Kathmandu,4400000,0,0,3.0,0,South,2074.0,4673.75,12.0,None,4673.75,0,941.4281893554427
Bhangal,Kathmandu,25000000,4,3,3.0,0,East,2074.0,1369.0,13.0,None,1369.0,6,18261.504747991235
Golfutar,Kathmandu,59900000,5,0,3.0,4,North,2074.0,5476.0,26.0, Gravelled,5476.0,11,10938.64134404675
Budhanilkantha,Kathmandu,29900000,10,0,3.0,3,East,2074.0,1403.225,0.0,None,1403.225,6,21308.05822302197
Other,Kathmandu,4200000,0,0,3.0,0,South East,2074.0,2738.0,13.0, Soil Stabilized,2738.0,0,1533.9663988312636
Other,Kathmandu,55000000,0,0,2.0,0,East,2074.0,2806.45,24.0, Gravelled,2806.45,7,19597.7124124784
Other,Kathmandu,26500000,4,0,3.0,0,West,2074.0,1540.125,13.0, Gravelled,1540.125,6,17206.395584773963
Other,Kathmandu,32500000,8,6,3.0,4,South,2074.0,5016.0,13.0, Gravelled,5016.0,7,6479.2663476874
Samakhusi,Kathmandu,6000000,0,0,3.0,0,West,2074.0,2053.5,10.0, Gravelled,2053.5,0,2921.8407596785974
Baluwatar,Kathmandu,4500000,0,0,3.0,0,South,2074.0,3764.75,26.0, Gravelled,3764.75,0,1195.2984925957899
Other,Kathmandu,21500000,7,4,4.0,1,South West,2074.0,4674.75,14.0, Gravelled,4674.75,5,4599.176426546875
Other,Kathmandu,5000000,0,0,3.0,0,North,2074.0,2053.5,12.0,None,2053.5,0,2434.8672997321646
Other,Kathmandu,5000000,0,0,3.0,0,North,2074.0,2738.0,12.0,None,2738.0,0,1826.1504747991235
Budhanilkantha,Kathmandu,2800000,0,0,3.0,0,North,2074.0,1540.125,13.0, Soil Stabilized,1540.125,0,1818.0342504666828
Other,Kathmandu,38000000,8,4,4.0,1,North West,2074.0,2395.75,15.0,None,2395.75,5,15861.421266826672
Budhanilkantha,Kathmandu,2500000,0,0,3.0,0,West,2074.0,4107.0,12.0, Soil Stabilized,4107.0,0,608.7168249330412
Dhapasi,Kathmandu,25000000,7,3,4.0,1,North,2074.0,12304.0,12.0,None,12304.0,6,2031.8595578673603
Budhanilkantha,Kathmandu,3200000,0,0,3.0,0,North,2074.0,2053.5,10.0, Soil Stabilized,2053.5,0,1558.3150718285854
Budhanilkantha,Kathmandu,2400000,0,0,3.0,0,West,2074.0,5133.75,11.0,None,5133.75,0,467.4945215485756
Other,Kathmandu,24000000,15,5,4.0,0,North,2074.0,1026.75,20.0,None,1026.75,5,23374.72607742878
Basundhara,Kathmandu,3200000,0,0,3.0,0,West,2074.0,2053.5,14.0, Gravelled,2053.5,0,1558.3150718285854
Samakhusi,Kathmandu,4200000,0,0,3.0,0,North,2074.0,2395.75,13.0, Gravelled,2395.75,0,1753.1044558071585
Basundhara,Kathmandu,480000,0,0,3.0,0,West,2074.0,1711.25,15.0,None,1711.25,0,280.49671292914536
Tokha,Kathmandu,17000000,8,4,4.0,0,West,2074.0,8316.75,20.0, Gravelled,8316.75,6,2044.0676947124778
Samakhusi,Kathmandu,3000000,0,0,3.0,0,East,2074.0,1779.7,15.0, Gravelled,1779.7,0,1685.677361353037
Samakhusi,Kathmandu,3250000,0,0,3.0,0,West,2074.0,1369.0,12.0, Gravelled,1369.0,0,2373.9956172388606
Samakhusi,Kathmandu,3700000,0,0,3.0,0,South East,2074.0,3422.5,10.0, Gravelled,3422.5,0,1081.081081081081
Other,Kathmandu,26000000,5,3,3.0,2,North,2074.0,1471.675,16.0,None,1471.675,7,17666.944128289193
Budhanilkantha,Kathmandu,29000000,6,3,3.0,0,South,2074.0,1369.0,14.0,None,1369.0,6,21183.345507669834
Other,Kathmandu,13500000,3,2,3.0,1,South West,2074.0,4672.75,12.0,None,4672.75,5,2889.0910063667006
Budhanilkantha,Kathmandu,22800000,6,2,3.0,0,East,2074.0,1369.0,20.0,None,1369.0,0,16654.492330168006
Samakhusi,Kathmandu,6000000,0,0,3.0,0,South,2074.0,2224.625,15.0,None,2224.625,0,2697.0837781648593
Other,Kathmandu,27500000,6,4,4.0,0,South,2074.0,1369.0,12.0,None,1369.0,5,20087.65522279036
Other,Kathmandu,22500000,4,3,3.0,0,East,2074.0,1071.2425,12.0,None,1071.2425,5,21003.647633472345
Other,Kathmandu,15500000,7,2,3.0,0,West,2074.0,1197.875,13.0,None,1197.875,6,12939.580507148075
Hattigauda,Kathmandu,30000000,5,0,3.0,0,West,2074.0,2224.625,15.0,None,2900.0,7,13485.418890824296
Baluwatar,Kathmandu,51500000,6,3,3.0,0,North East,2074.0,2053.5,12.0,None,2053.5,6,25079.133187241296
Basundhara,Kathmandu,45000000,11,0,3.0,0,South,2074.0,32856.0,14.0,None,32856.0,7,1369.6128560993425
Other,Kathmandu,33000000,11,0,3.0,0,East,2074.0,1711.25,15.0,None,1711.25,8,19284.149013878745
Other,Kathmandu,40000000,12,0,4.0,4,East,2074.0,2395.75,13.0,None,2395.75,7,16696.23291244913
Bhangal,Kathmandu,18200000,9,0,3.0,3,South,2074.0,1060.975,13.0,None,1060.975,6,17154.032847145318
Budhanilkantha,Kathmandu,17700000,12,0,4.0,0,East,2074.0,1197.875,13.0,None,1197.875,7,14776.16612751748
Kapan,Kathmandu,17000000,7,0,3.0,0,East,2074.0,1026.75,13.0,None,1026.75,6,16557.09763817872
Budhanilkantha,Kathmandu,29800000,10,0,3.0,3,West,2074.0,2053.5,13.0,None,2053.5,6,14511.809106403702
Budhanilkantha,Kathmandu,21000000,9,0,3.0,0,North West,2074.0,1197.875,13.0,None,1197.875,6,17531.044558071586
Budhanilkantha,Kathmandu,34000000,6,3,3.0,4,South East,2074.0,2053.5,13.0,None,2053.5,6,16557.09763817872
Other,Kathmandu,1450000,0,0,3.0,0,East,2074.0,1369.0,20.0,None,1369.0,0,1059.1672753834916
Budhanilkantha,Kathmandu,2150000,0,0,3.0,0,West,2074.0,1369.0,12.0,None,1369.0,0,1570.489408327246
Basundhara,Kathmandu,19900000,3,3,3.0,0,South West,2074.0,1026.75,12.0,None,1026.75,6,19381.54370586803
Budhanilkantha,Kathmandu,16800000,10,0,3.0,0,South West,2074.0,1026.75,13.0,None,1026.75,7,16362.308254200147
Other,Kathmandu,63000000,9,4,4.0,4,South,2074.0,15044.0,13.0,None,15044.0,8,4187.7160329699545
Other,Lalitpur,12500000,3,2,3.0,3,South,2074.0,1026.75,10.0,None,1026.75,7,12174.336498660823
Other,Kathmandu,14200000,5,2,2.0,3,North West,2074.0,8318.75,13.0,None,8318.75,6,1706.9872276483848
Other,Lalitpur,20000000,5,4,3.0,3,North,2074.0,1027.75,16.0,None,1027.75,7,19459.985405010946
Other,Kathmandu,19500000,5,3,3.0,2,East,2074.0,1095.2,13.0,None,1095.2,6,17804.967129291454
Other,Kathmandu,21000000,4,2,2.0,2,South,2074.0,1060.975,18.0,None,1060.975,7,19793.11482362921
Other,Kathmandu,100000000,5,2,3.0,4,West,2074.0,3456.725,20.0,None,3456.725,6,28929.116432461364
Samakhusi,Kathmandu,22500000,6,4,4.0,3,North,2074.0,1027.75,10.0,None,1027.75,7,21892.483580637316
Chabahil,Kathmandu,37000000,5,4,3.0,4,South West,2074.0,1369.0,12.0,None,1369.0,7,27027.027027027027
Other,Kathmandu,19000000,4,3,3.0,4,East,2074.0,11963.75,20.0,None,11963.75,9,1588.1308118273953
Sitapaila,Kathmandu,45000000,5,5,3.0,4,East,2074.0,3080.25,12.0,None,3080.25,7,14609.203798392988
Other,Kathmandu,16500000,6,3,3.0,3,South,2074.0,1369.0,12.0,None,1369.0,6,12052.593133674214
Other,Kathmandu,88000000,0,0,3.0,0,West,2074.0,12425.75,20.0,None,12425.75,6,7082.067480836166
Other,Kathmandu,29000000,10,6,5.0,4,West,2074.0,1437.45,10.0,None,1437.45,6,20174.614769209362
Other,Kathmandu,7500000,0,0,3.0,0,East,2074.0,7666.4,20.0,None,7666.4,0,978.2948972138162
Other,Kathmandu,55000000,0,0,4.0,0,North,2074.0,2395.75,20.0,None,2395.75,6,22957.320254617553
Other,Kathmandu,36000000,6,4,3.5,3,South East,2074.0,1095.2,13.0,None,1095.2,7,32870.70854638422
Other,Kathmandu,24000000,10,6,3.0,4,East,2074.0,1095.2,13.0,None,1095.2,6,21913.80569758948
Other,Kathmandu,12000000,4,1,1.0,2,East,2074.0,1026.75,13.0,None,1026.75,5,11687.36303871439
Other,Kathmandu,8500000,0,0,3.0,0,West,2074.0,12991.5,20.0,None,12991.5,0,654.2739483508448
Other,Kathmandu,45000000,12,4,4.0,5,North,2074.0,1371.0,0.0,None,1371.0,6,32822.75711159738
Other,Kathmandu,15000000,3,3,3.0,2,South,2074.0,1095.2,10.0,None,1095.2,6,13696.128560993426
Other,Kathmandu,1000000,0,0,3.0,0,South West,2074.0,2395.75,26.0,None,2395.75,0,417.40582281122823
Samakhusi,Kathmandu,500000,0,0,3.0,0,East,2074.0,165.0,20.0,None,165.0,0,3030.3030303030305
Sitapaila,Kathmandu,20000000,4,2,3.0,0,East,2074.0,1711.25,13.0,None,1711.25,7,11687.36303871439
Imadol,Lalitpur,16000000,4,4,3.0,2,South East,2075.0,1026.75,13.0,None,1026.75,5,15583.150718285853
Other,Kathmandu,37500000,4,4,6.0,4,East,2074.0,11621.5,12.0,None,11621.5,7,3226.7779546530137
Other,Kathmandu,20000000,0,0,3.0,0,East,2074.0,6078.36,26.0,None,6078.36,0,3290.3612158542765
Other,Kathmandu,31000000,9,9,4.0,3,North,2074.0,752.95,9.0,None,752.95,5,41171.392522743874
Samakhusi,Kathmandu,20500000,5,4,3.0,3,South,2074.0,752.95,16.0,None,752.95,6,27226.243442459658
Other,Kathmandu,26000000,4,5,3.0,3,East,2074.0,1371.0,12.0,None,1371.0,6,18964.259664478483
Bhaisepati,Lalitpur,7500000,2,2,1.0,2,West,2074.0,800.0,24.0,None,800.0,6,9375.0
Other,Kathmandu,17500000,3,3,3.0,2,South,2074.0,1582.0,20.0,None,1582.0,6,11061.946902654867
Other,Kathmandu,5500000,0,0,3.0,0,South,2074.0,9685.75,19.68504,None,9685.75,0,567.8445138476628
Other,Lalitpur,25000000,4,3,3.0,1,South,2072.0,12304.0,13.0,None,12304.0,8,2031.8595578673603
Budhanilkantha,Kathmandu,28500000,3,3,2.0,1,South West,2073.0,19594.0,18.0,None,19594.0,10,1454.526895988568
Other,Kathmandu,3000000,0,0,3.0,0,South,2074.0,400.0,35.0, Blacktopped,400.0,2,7500.0
Bhaisepati,Lalitpur,2400000,0,0,3.0,0,South East,2074.0,2053.5,16.0,None,2053.5,0,1168.736303871439
Other,Kathmandu,3500000,0,0,3.0,0,East,2074.0,1711.25,16.0,None,1711.25,0,2045.2885317750183
Other,Lalitpur,14500000,4,3,2.0,1,South East,2074.0,1714.25,13.0,None,1714.25,10,8458.50955228234
Other,Kathmandu,27500000,6,4,3.0,1,South East,2074.0,1714.25,13.0,None,1714.25,10,16042.00087501823
Sitapaila,Kathmandu,2600000,0,0,3.0,0,East,2074.0,1369.0,13.0,None,1369.0,0,1899.1964937910884
Other,Kathmandu,55000000,2,3,3.0,0,North East,2074.0,3400.0,20.0,None,3400.0,9,16176.470588235294
Other,Lalitpur,16500000,3,2,10.0,0,East,2074.0,1350.0,20.0,None,1350.0,0,12222.222222222223
Other,Kathmandu,65000000,5,6,3.0,0,North West,2074.0,4107.0,13.0,None,4107.0,9,15826.637448259069
Other,Kathmandu,235000000,10,10,3.0,0,East,2074.0,11294.25,16.0,None,11294.25,9,20807.04783407486
Other,Kathmandu,4500000,0,0,3.0,0,South East,2074.0,4449.25,20.0,None,4449.25,0,1011.4064168118222
